order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
49,4,1280,0,3.0,balanced,20,844,211,847,216,0.9004739336492891,0.8775795189485422,0.887876586041115
49,5,1280,0,3.0,balanced,20,844,211,852,211,0.8815165876777251,0.8598316110857754,0.8807481365752041
50,1,1280,640,0.03,,20,844,211,852,211,0.8483412322274881,0.8175396569513765,0.8331745218023413
50,2,1280,640,0.03,,20,844,211,849,214,0.8436018957345972,0.8216839470522613,0.8285080938276428
50,3,1280,640,0.03,,20,844,211,852,211,0.8767772511848341,0.8423866217980279,0.8464756317199926
50,4,1280,640,0.03,,20,844,211,847,216,0.8767772511848341,0.8448722488474573,0.836564865180522
50,5,1280,640,0.03,,20,844,211,852,211,0.8293838862559242,0.8157947717695045,0.8230814813963863
51,1,1280,640,0.03,balanced,20,844,211,852,211,0.8815165876777251,0.8678254069084266,0.8889895192526772
51,2,1280,640,0.03,balanced,20,844,211,849,214,0.8530805687203792,0.833669629958057,0.8574692955332054
51,3,1280,640,0.03,balanced,20,844,211,852,211,0.9004739336492891,0.8678713428612647,0.8785478306154998
51,4,1280,640,0.03,balanced,20,844,211,847,216,0.8957345971563981,0.8700757815825232,0.880292691239175
51,5,1280,640,0.03,balanced,20,844,211,852,211,0.8862559241706162,0.865477023397346,0.8837532142043419
52,1,1280,640,0.1,,20,844,211,852,211,0.8483412322274881,0.8267390244016681,0.840872337770834
52,2,1280,640,0.1,,20,844,211,849,214,0.8530805687203792,0.8349342216952254,0.842605838188545
