order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
53,1,1280,640,0.1,balanced,20,840,211,840,211,0.8720379146919431,0.8535134075381753,0.8802430860701537
53,2,1280,640,0.1,balanced,20,841,210,841,210,0.8666666666666667,0.8176780235627042,0.8345419826622834
53,3,1280,640,0.1,balanced,20,841,210,841,210,0.9238095238095239,0.9069626280152595,0.9210542590241839
53,4,1280,640,0.1,balanced,20,841,210,841,210,0.9,0.8758798217868872,0.8883613253914007
53,5,1280,640,0.1,balanced,20,841,210,841,210,0.8857142857142857,0.853578936542653,0.8754357484620643
54,1,1280,640,0.3,,20,840,211,840,211,0.8483412322274881,0.8197406099882879,0.8344223654374031
54,2,1280,640,0.3,,20,841,210,841,210,0.8285714285714286,0.77700847936305,0.785907137974807
54,3,1280,640,0.3,,20,841,210,841,210,0.9142857142857143,0.8942630984426648,0.8958500146470071
54,4,1280,640,0.3,,20,841,210,841,210,0.8904761904761904,0.8596803559523286,0.856296585619894
54,5,1280,640,0.3,,20,841,210,841,210,0.8809523809523809,0.8672896384827913,0.868450179114708
55,1,1280,640,0.3,balanced,20,840,211,840,211,0.8625592417061612,0.8413456574854651,0.8690788117479847
55,2,1280,640,0.3,balanced,20,841,210,841,210,0.8761904761904762,0.8310661318424534,0.8486397270231856
55,3,1280,640,0.3,balanced,20,841,210,841,210,0.9142857142857143,0.8774558924978578,0.8905494255118315
55,4,1280,640,0.3,balanced,20,841,210,841,210,0.9,0.8724471863109081,0.8883613253914007
55,5,1280,640,0.3,balanced,20,841,210,841,210,0.8857142857142857,0.8539438078911763,0.8659835465286594
56,1,1280,640,1.0,,20,840,211,840,211,0.8530805687203792,0.8243386435336899,0.8354964792934718
56,2,1280,640,1.0,,20,841,210,841,210,0.8333333333333334,0.7835214723718879,0.7924860853432282
56,3,1280,640,1.0,,20,841,210,841,210,0.9047619047619048,0.8666057768440948,0.8747973830680598
56,4,1280,640,1.0,,20,841,210,841,210,0.8952380952380953,0.8695649158368886,0.869454480356736
56,5,1280,640,1.0,,20,841,210,841,210,0.8761904761904762,0.8625634736947069,0.8579238633252344
57,1,1280,640,1.0,balanced,20,840,211,840,211,0.8625592417061612,0.8333121770401813,0.8613809957794921
57,2,1280,640,1.0,balanced,20,841,210,841,210,0.8809523809523809,0.8385859998886374,0.8521484989530104
57,3,1280,640,1.0,balanced,20,841,210,841,210,0.9095238095238095,0.8741609520242148,0.886881163948833
57,4,1280,640,1.0,balanced,20,841,210,841,210,0.8952380952380953,0.8661291941670982,0.885968980893793
57,5,1280,640,1.0,balanced,20,841,210,841,210,0.8809523809523809,0.8482909336336509,0.8554572307391856
58,1,1280,640,3.0,,20,840,211,840,211,0.8483412322274881,0.8132404881630887,0.8223385845566297
58,2,1280,640,3.0,,20,841,210,841,210,0.8476190476190476,0.8274082642503695,0.8188018748169124
58,3,1280,640,3.0,,20,841,210,841,210,0.9,0.8620784702054052,0.872405038570452
58,4,1280,640,3.0,,20,841,210,841,210,0.8904761904761904,0.8566517282332986,0.8589281645672622
58,5,1280,640,3.0,,20,841,210,841,210,0.8714285714285714,0.8541623896838668,0.8473975475357607
59,1,1280,640,3.0,balanced,20,840,211,840,211,0.8625592417061612,0.8333121770401813,0.8613809957794921
59,2,1280,640,3.0,balanced,20,841,210,841,210,0.8809523809523809,0.8503998897931024,0.860282470244876
59,3,1280,640,3.0,balanced,20,841,210,841,210,0.9095238095238095,0.8741609520242148,0.886881163948833
59,4,1280,640,3.0,balanced,20,841,210,841,210,0.8904761904761904,0.8558380730299682,0.8754426651043191
59,5,1280,640,3.0,balanced,20,841,210,841,210,0.8809523809523809,0.8497269259734633,0.8554572307391856
