order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
52,4,1280,640,0.1,,20,841,210,841,210,0.861904761904762,0.8138386929865903,0.8270469192461674
52,5,1280,640,0.1,,20,841,210,841,210,0.8476190476190476,0.8156149504007071,0.8172056940798648
53,1,1280,640,0.1,balanced,20,840,211,840,211,0.8625592417061612,0.8368990663311082,0.8563728043051351
53,2,1280,640,0.1,balanced,20,841,210,841,210,0.8761904761904762,0.8464071262928625,0.8637524547298984
53,3,1280,640,0.1,balanced,20,841,210,841,210,0.9047619047619048,0.8736722404554009,0.8946042053184909
53,4,1280,640,0.1,balanced,20,841,210,841,210,0.8666666666666667,0.8256603197678846,0.8596328483546528
53,5,1280,640,0.1,balanced,20,841,210,841,210,0.861904761904762,0.8262526051760285,0.8477789441135305
54,1,1280,640,0.3,,20,840,211,840,211,0.8388625592417062,0.7993163500056426,0.79978653343315
54,2,1280,640,0.3,,20,841,210,841,210,0.8238095238095238,0.7910664199407702,0.7931862936562184
54,3,1280,640,0.3,,20,841,210,841,210,0.8571428571428571,0.7922540063814302,0.8147145461055235
54,4,1280,640,0.3,,20,841,210,841,210,0.861904761904762,0.8153655378299807,0.8290206034566937
54,5,1280,640,0.3,,20,841,210,841,210,0.8476190476190476,0.8167210051465696,0.8188765378559717
55,1,1280,640,0.3,balanced,20,840,211,840,211,0.8672985781990521,0.8430573648908067,0.8616359621998719
55,2,1280,640,0.3,balanced,20,841,210,841,210,0.8761904761904762,0.8529141885220789,0.8655068406948105
55,3,1280,640,0.3,balanced,20,841,210,841,210,0.8952380952380953,0.8498386179375679,0.8765590925365361
55,4,1280,640,0.3,balanced,20,841,210,841,210,0.8714285714285714,0.8278349395706516,0.8607069622107215
55,5,1280,640,0.3,balanced,20,841,210,841,210,0.8571428571428571,0.817512806962546,0.8372526283240568
56,1,1280,640,1.0,,20,840,211,840,211,0.8388625592417062,0.7993163500056426,0.79978653343315
56,2,1280,640,1.0,,20,841,210,841,210,0.8285714285714286,0.806617458169827,0.8037126094456921
56,3,1280,640,1.0,,20,841,210,841,210,0.861904761904762,0.806205551911923,0.8212934934739446
56,4,1280,640,1.0,,20,841,210,841,210,0.8571428571428571,0.8066522438999685,0.8215018064642126
56,5,1280,640,1.0,,20,841,210,841,210,0.8428571428571429,0.8096876560079572,0.8083502220664981
57,1,1280,640,1.0,balanced,20,840,211,840,211,0.8672985781990521,0.8430573648908067,0.8616359621998719
57,2,1280,640,1.0,balanced,20,841,210,841,210,0.8809523809523809,0.865821456692505,0.8760331564842844
57,3,1280,640,1.0,balanced,20,841,210,841,210,0.8904761904761904,0.8440538070731977,0.8741667480389284
57,4,1280,640,1.0,balanced,20,841,210,841,210,0.8666666666666667,0.8218912372280573,0.8531881652182406
57,5,1280,640,1.0,balanced,20,841,210,841,210,0.8476190476190476,0.8028295889832471,0.8214631546398463
58,1,1280,640,3.0,,20,840,211,840,211,0.8436018957345972,0.8103824768612431,0.8085584632577113
58,2,1280,640,3.0,,20,841,210,841,210,0.8285714285714286,0.806617458169827,0.8037126094456921
58,3,1280,640,3.0,,20,841,210,841,210,0.8523809523809524,0.7968070556713215,0.8141164599811216
58,4,1280,640,3.0,,20,841,210,841,210,0.8571428571428571,0.8066522438999685,0.8215018064642126
58,5,1280,640,3.0,,20,841,210,841,210,0.8428571428571429,0.8075322764898597,0.8036718594933986
59,1,1280,640,3.0,balanced,20,840,211,840,211,0.8625592417061612,0.8329297731842678,0.8528640323753105
59,2,1280,640,3.0,balanced,20,841,210,841,210,0.8761904761904762,0.8543589769637713,0.8655068406948105
59,3,1280,640,3.0,balanced,20,841,210,841,210,0.8904761904761904,0.8440538070731977,0.8741667480389284
59,4,1280,640,3.0,balanced,20,841,210,841,210,0.8666666666666667,0.8251321310294543,0.8522483155941802
59,5,1280,640,3.0,balanced,20,841,210,841,210,0.8476190476190476,0.8028295889832471,0.8214631546398463
