policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.05,0.9175355450236967,0.9034554247583002,0.8985781990521327,0.8786310587927901,0.018957345971564066,41
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.1,0.9175355450236967,0.9034554247583002,0.8985781990521327,0.8786310587927901,0.018957345971564066,41
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.2,0.9156398104265403,0.9011660476250188,0.8985781990521327,0.8786310587927901,0.017061611374407648,36
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.0,0.9175355450236967,0.9061127477687707,0.8985781990521327,0.8786310587927901,0.018957345971564066,47
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.05,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.1,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.2,0.9156398104265403,0.9014524614013003,0.8985781990521327,0.8786310587927901,0.017061611374407648,38
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.0,0.9175355450236967,0.9061127477687707,0.8985781990521327,0.8786310587927901,0.018957345971564066,47
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.05,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.1,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.2,0.9156398104265403,0.9014524614013003,0.8985781990521327,0.8786310587927901,0.017061611374407648,38
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.0,0.9175355450236967,0.9061127477687707,0.8985781990521327,0.8786310587927901,0.018957345971564066,47
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.05,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.1,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.2,0.9156398104265403,0.9014524614013003,0.8985781990521327,0.8786310587927901,0.017061611374407648,38
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.0,0.9175355450236967,0.9061127477687707,0.8985781990521327,0.8786310587927901,0.018957345971564066,47
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.05,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.1,0.9184834123222749,0.9064804833011549,0.8985781990521327,0.8786310587927901,0.019905213270142275,45
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.2,0.9156398104265403,0.9014524614013003,0.8985781990521327,0.8786310587927901,0.017061611374407648,38
CH_SVM_TOP5,0.03,,2.0,always,,0.0,0.9137440758293839,0.9044935397884418,0.8985781990521327,0.8786310587927901,0.01516587677725123,68
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.0,0.909952606635071,0.8947886796395309,0.8985781990521327,0.8786310587927901,0.011374407582938395,31
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.05,0.9118483412322275,0.8971931273512057,0.8985781990521327,0.8786310587927901,0.013270142180094813,29
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.1,0.9118483412322275,0.8964252293984852,0.8985781990521327,0.8786310587927901,0.013270142180094813,28
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.2,0.9109004739336493,0.8952453341931562,0.8985781990521327,0.8786310587927901,0.012322274881516604,25
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.0,0.9127962085308057,0.8980952935349072,0.8985781990521327,0.8786310587927901,0.014218009478673022,50
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.05,0.9156398104265403,0.9021086036746709,0.8985781990521327,0.8786310587927901,0.017061611374407648,47
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.1,0.9156398104265403,0.9012869662917261,0.8985781990521327,0.8786310587927901,0.017061611374407648,46
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.2,0.9146919431279621,0.8991246841662087,0.8985781990521327,0.8786310587927901,0.01611374407582944,40
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.0,0.9127962085308057,0.8995095269974346,0.8985781990521327,0.8786310587927901,0.014218009478673022,56
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.05,0.9156398104265403,0.903559452636122,0.8985781990521327,0.8786310587927901,0.017061611374407648,53
